date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:31:47	29449/29449	---M--	200	added ('OK')	text/plain	etag:%221002618-7309-438706b1%22	www.wot-club.org.uk/trans/full_text/iv01/v01p06.txt	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv01/v01p06.txt	(from www.wot-club.org.uk/trans/full_text/iv01/)
17:31:48	1674/1674	---MC-	200	added ('OK')	text/html	date:Mon,%2019%20Dec%202005%2019:03:30%20GMT	www.wot-club.org.uk/trans/full_text/iv02/?M=A	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv02/indexcaa7.html	(from www.wot-club.org.uk/trans/full_text/iv02/)
17:31:48	1674/1674	---MC-	200	added ('OK')	text/html	date:Mon,%2019%20Dec%202005%2019:03:31%20GMT	www.wot-club.org.uk/trans/full_text/iv02/?S=A	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv02/index864c.html	(from www.wot-club.org.uk/trans/full_text/iv02/)
17:31:48	1674/1674	---MC-	200	added ('OK')	text/html	date:Mon,%2019%20Dec%202005%2019:03:31%20GMT	www.wot-club.org.uk/trans/full_text/iv02/?D=A	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv02/index16c1.html	(from www.wot-club.org.uk/trans/full_text/iv02/)
17:31:50	20423/20423	---M--	200	added ('OK')	text/plain	etag:%22180431f-4fc7-438706b1%22	www.wot-club.org.uk/trans/full_text/iv02/v02p01.txt	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv02/v02p01.txt	(from www.wot-club.org.uk/trans/full_text/iv02/)
17:31:50	12733/12733	---M--	200	added ('OK')	text/plain	etag:%221804320-31bd-438706b2%22	www.wot-club.org.uk/trans/full_text/iv02/v02p02.txt	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv02/v02p02.txt	(from www.wot-club.org.uk/trans/full_text/iv02/)
17:31:50	16607/16607	---M--	200	added ('OK')	text/plain	etag:%221804321-40df-438706b2%22	www.wot-club.org.uk/trans/full_text/iv02/v02p03.txt	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv02/v02p03.txt	(from www.wot-club.org.uk/trans/full_text/iv02/)
17:31:52	23796/23796	---M--	200	added ('OK')	text/plain	etag:%221804322-5cf4-438706b2%22	www.wot-club.org.uk/trans/full_text/iv02/v02p04.txt	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv02/v02p04.txt	(from www.wot-club.org.uk/trans/full_text/iv02/)
17:31:52	14701/14701	---M--	200	added ('OK')	text/plain	etag:%221804323-396d-438706b2%22	www.wot-club.org.uk/trans/full_text/iv02/v02p05.txt	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv02/v02p05.txt	(from www.wot-club.org.uk/trans/full_text/iv02/)
17:31:53	16998/16998	---M--	200	added ('OK')	text/plain	etag:%221804324-4266-438706b2%22	www.wot-club.org.uk/trans/full_text/iv02/v02p06.txt	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv02/v02p06.txt	(from www.wot-club.org.uk/trans/full_text/iv02/)
